Paper,Clade.2,Method,Taxon,EBM.ref.sp,BM.g,mature,sex,FC,FL,Living
Campione&Evans2020,Dinosauromorpha,Scan,Marasuchus lilloensis,BMNH R14101,288,,,,,0
Campione&Evans2020,Dinosauromorpha,Scan,Marasuchus lilloensis,BMNH R14101,382,,,,,0
Campione&Evans2020,Dinosauromorpha,Scan,Marasuchus lilloensis,BMNH R14101,194,,,,,0
Campione&Evans2020,Dinosauromorpha,MCH,Marasuchus lilloensis,BMNH R14101,156,,,,,0
Campione&Evans2020,Dinosauromorpha,MCH,Marasuchus lilloensis,BMNH R14101,188,,,,,0
Campione&Evans2020,Dinosauromorpha,MCH,Marasuchus lilloensis,BMNH R14101,274,,,,,0
Campione&Evans2020,Dinosauromorpha,Physical,Marasuchus lilloensis,PVL 3871,180,,,,,0
Campione&Evans2020,Dinosauromorpha,Physical,Silesaurus opolensis,ZPAL Ab 111/361,9000,,,,,0
Campione&Evans2020,Marginocephalia,Physical,Homalocephale calathocercos,GI SPS 100/51,36000,Y,,83,,0
Campione&Evans2020,Marginocephalia,Polynomial,Homalocephale calathocercos,MPC-D 100/1201,73700,Y,,83,,0
Campione&Evans2020,Marginocephalia,Physical,Pachycephalosaurus wyomingensis,AMNH 1696,450000,,,189,,0
Campione&Evans2020,Marginocephalia,Physical,Psittacosaurus mongoliensis,AMNH 6254,14000,Y,,57,,0
Campione&Evans2020,Marginocephalia,Polynomial,Psittacosaurus mongoliensis,AMNH 6253,12100,Y,,57,,0
Campione&Evans2020,Marginocephalia,Slicing,Psittacosaurus neimongoliensis,AMNH 6254,20300,,,57,,0
Campione&Evans2020,Marginocephalia,Slicing,Psittacosaurus neimongoliensis,IVPP V120888,8000,,,47.8,,0
Campione&Evans2020,Marginocephalia,Physical,Psittacosaurus neimongoliensis,IVPP V120889,7900,,,47.8,,0
Campione&Evans2020,Marginocephalia,Polynomial,Stegoceras validum,UALVP 2,26700,Y,,68,,0
Campione&Evans2020,Ornithischia,Slicing,Fruitadens haagarorum,LACM 115727,740,,,19.6,,0
Campione&Evans2020,Ornithischia,Scan,Heterodontosaurus tucki,UCMP 12916,4500,,,,,0
Campione&Evans2020,Ornithischia,Scan,Heterodontosaurus tucki,UCMP 12916,5990,,,,,0
Campione&Evans2020,Ornithischia,Scan,Heterodontosaurus tucki,UCMP 12916,3020,,,,,0
Campione&Evans2020,Ornithischia,MCH,Heterodontosaurus tucki,UCMP 12916,2037,,,,,0
Campione&Evans2020,Ornithischia,MCH,Heterodontosaurus tucki,UCMP 12916,2515,,,,,0
Campione&Evans2020,Ornithischia,MCH,Heterodontosaurus tucki,UCMP 12916,3739,,,,,0
Campione&Evans2020,Ornithischia,Physical,Heterodontosaurus tucki,SAM-PK-K1332,3400,,,,,0
Campione&Evans2020,Ornithischia,Polynomial,Heterodontosaurus tucki,SAM-PK-K1332,1800,,,,,0
Campione&Evans2020,Ornithischia,Physical,Hexinlusaurus multidens,ZDM T6001,7500,,,,,0
Campione&Evans2020,Ornithischia,Physical,Laosaurus consors,YPM 1882,31000,,,92.5,,0
Campione&Evans2020,Ornithischia,Physical,Lesothosaurus diagnosticus,ZDUC B17,2400,,,43,,0
Campione&Evans2020,Ornithischia,Scan,Lesothosaurus diagnosticus,BMNH RUB 17,5000,,,43,,0
Campione&Evans2020,Ornithischia,Slicing,Scelidosaurus harrisonii,BMNH R1111,323000,Y,,174,,0
Campione&Evans2020,Ornithischia,Slicing,Scelidosaurus harrisonii,BMNH R1111,114000,Y,,174,,0
Campione&Evans2020,Ornithischia,Slicing,Scutellosaurus lawleri,MNA Pl.175,3000,,,,,0
Campione&Evans2020,Ornithischia,Physical,Scutellosaurus lawleri,MNA 1752,5000,,,,,0
Campione&Evans2020,Ornithopoda,Physical,Dryosaurus altus,YPM 1876,103000,,,133,,0
Campione&Evans2020,Ornithopoda,Polynomial,Dryosaurus altus,Several,104300,,,133,,0
Campione&Evans2020,Ornithopoda,Physical,Dysalotosaurus lettowvorbecki,HMN dy 36,79000,,,120.5,,0
Campione&Evans2020,Ornithopoda,Physical,Gasparinisaura cincosaltensis,MUCPv-215,13000,,,55,,0
Campione&Evans2020,Ornithopoda,Polynomial,Gasparinisaura cincosaltensis,MUCPv-208,980,,,55,,0
Campione&Evans2020,Ornithopoda,Slicing,Hypsilophodon foxii,BMNH R196,15600,N,,55,,0
Campione&Evans2020,Ornithopoda,Physical,Hypsilophodon foxii,BMNH R5829,21000,,,74,,0
Campione&Evans2020,Ornithopoda,Polynomial,Hypsilophodon foxii,BMNH R196,7000,N,,55,,0
Campione&Evans2020,Ornithopoda,Physical,Parksosaurus warreni,ROM 804,43000,,,103,,0
Campione&Evans2020,Ornithopoda,Physical,Talenkauen santacrucensis,MPM 10001,308000,,,,,0
Campione&Evans2020,Ornithopoda,Polynomial,Yandusaurus hongheensis,Brett-Surman (1997),6600,,,,,0
Campione&Evans2020,Stegosauria,Polynomial,Anchisaurus sinensis,,84000,,,70,,0
Campione&Evans2020,Stegosauria,Physical,Scelidosaurus harrisonii,BMNH R1111,250000,Y,,174,,0
Campione&Evans2020,Stegosauria,Polynomial,Scelidosaurus harrisonii,Galton (1997),64500,Y,,174,,0
Campione&Evans2020,Sauropodomorpha,Physical,Anchisaurus sinensis,YPM 1883,20000,,,70,,0
Campione&Evans2020,Sauropodomorpha,Physical,Eoraptor lunensis,PVSJ 512,1900,,,62,,0
Campione&Evans2020,Sauropodomorpha,Polynomial,Eoraptor lunensis,PVSJ 512,2700,,,62,,0
Campione&Evans2020,Sauropodomorpha,Physical,Jingshanosaurus xinwaensis,MLD LV003,1600000,,,,,0
Campione&Evans2020,Sauropodomorpha,MCH,Lufengosaurus huenei,IVPP V15,1213060,,,365,,0
Campione&Evans2020,Sauropodomorpha,MCH,Lufengosaurus huenei,IVPP V15,1496860,,,365,,0
Campione&Evans2020,Sauropodomorpha,MCH,Lufengosaurus huenei,IVPP V15,2068910,,,365,,0
Campione&Evans2020,Sauropodomorpha,Physical,Lufengosaurus huenei,IVPP V15,1650000,,,365,,0
Campione&Evans2020,Sauropodomorpha,Polynomial,Lufengosaurus huenei,,1193300,,,365,,0
Campione&Evans2020,Sauropodomorpha,Physical,Massospondylus carinatus,QG 1159,93000,,,135,,0
Campione&Evans2020,Sauropodomorpha,Physical,Massospondylus carinatus,BPI 3054,190000,,,,,0
Campione&Evans2020,Sauropodomorpha,Polynomial,Massospondylus carinatus,Paul (1990),136700,,,135,,0
Campione&Evans2020,Sauropodomorpha,Scan,Plateosaurus engelhardti,GPIT1 & GPIT2,1020000,N,,205,,0
Campione&Evans2020,Sauropodomorpha,Scan,Plateosaurus engelhardti,GPIT1 & GPIT2,484000,N,,205,,0
Campione&Evans2020,Sauropodomorpha,Scan,Plateosaurus engelhardti,GPIT1 & GPIT2,753000,N,,205,,0
Campione&Evans2020,Sauropodomorpha,MCH,Plateosaurus engelhardti,GPIT1 & GPIT2,389200,N,,205,,0
Campione&Evans2020,Sauropodomorpha,MCH,Plateosaurus engelhardti,GPIT1 & GPIT2,494330,N,,205,,0
Campione&Evans2020,Sauropodomorpha,MCH,Plateosaurus engelhardti,GPIT1 & GPIT2,714170,N,,205,,0
Campione&Evans2020,Sauropodomorpha,Scan,Plateosaurus engelhardti,GPIT1,630000,N,,205,,0
Campione&Evans2020,Sauropodomorpha,Scan,Plateosaurus engelhardti,GPIT1,912000,N,,205,,0
Campione&Evans2020,Sauropodomorpha,Scan,Plateosaurus engelhardti,GPIT1,660240,N,,205,,0
Campione&Evans2020,Sauropodomorpha,Scan,Plateosaurus engelhardti,GPIT1,692640,N,,205,,0
Campione&Evans2020,Sauropodomorpha,Scan,Plateosaurus engelhardti,GPIT1,782070,N,,205,,0
Campione&Evans2020,Sauropodomorpha,Scan,Plateosaurus engelhardti,GPIT1,749340,N,,205,,0
Campione&Evans2020,Sauropodomorpha,Scan,Plateosaurus engelhardti,GPIT1,837500,N,,205,,0
Campione&Evans2020,Sauropodomorpha,Physical,Plateosaurus engelhardti,BSP XLVI,1850000,,,,,0
Campione&Evans2020,Sauropodomorpha,Polynomial,Plateosaurus engelhardti,AMNH 6810,1072600,,,236.5,,0
Campione&Evans2020,Sauropodomorpha,Physical,Plateosaurus gracilis,SMNS 11838,230000,,,,,0
Campione&Evans2020,Sauropodomorpha,Physical,Plateosaurus gracilis,SMNS 5715,260000,,,,,0
Campione&Evans2020,Sauropodomorpha,Slicing,Plateosaurus longiceps,HMN XXV,279000,,,236.5,,0
Campione&Evans2020,Sauropodomorpha,Physical,Plateosaurus longiceps,HMN XXV,440000,,,236.5,,0
Campione&Evans2020,Sauropodomorpha,Physical,Riojasaurus incertus,PVL 3808,500000,,,285,,0
Campione&Evans2020,Sauropodomorpha,Physical,Riojasaurus incertus,PVL 3808,820000,,,285,,0
Campione&Evans2020,Sauropodomorpha,Polynomial,Riojasaurus incertus,van Heerden (1997),3038700,,,285,,0
Campione&Evans2020,Sauropodomorpha,Polynomial,Thecodontosaurus antiquus,Several,24600,,,,,0
Campione&Evans2020,Sauropodomorpha,Physical,Yunnanosaurus huangi,IVP AS V20,230000,,,,,0
Campione&Evans2020,Allosauroidea,Physical,Allosaurus fragilis,,2300000,,,355,,0
Campione&Evans2020,Allosauroidea,Scan,Allosaurus fragilis,SMA 0005,1340000,N,,275,,0
Campione&Evans2020,Allosauroidea,Scan,Allosaurus fragilis,SMA 0005,1880000,N,,275,,0
Campione&Evans2020,Allosauroidea,Scan,Allosaurus fragilis,SMA 0005,895000,N,,275,,0
Campione&Evans2020,Allosauroidea,Scan,Allosaurus fragilis,MOR 693,1500910,N,,274.5,,0
Campione&Evans2020,Allosauroidea,Scan,Allosaurus fragilis,MOR 693,1307690,N,,274.5,,0
Campione&Evans2020,Allosauroidea,Scan,Allosaurus fragilis,MOR 693,1705970,N,,274.5,,0
Campione&Evans2020,Allosauroidea,Scan,Allosaurus fragilis,MOR 693,1831300,N,,274.5,,0
Campione&Evans2020,Allosauroidea,Scan,Allosaurus fragilis,MOR 693,1976850,N,,274.5,,0
Campione&Evans2020,Allosauroidea,Scan,Allosaurus fragilis,MOR 693,1564440,N,,274.5,,0
Campione&Evans2020,Allosauroidea,Scan,Allosaurus fragilis,MOR 693,1412340,N,,274.5,,0
Campione&Evans2020,Allosauroidea,Scan,Allosaurus fragilis,MOR 693,1537730,N,,274.5,,0
Campione&Evans2020,Allosauroidea,Physical,Allosaurus fragilis,,1620000,,,355,,0
Campione&Evans2020,Allosauroidea,Physical,Allosaurus fragilis,,2087000,,,355,,0
Campione&Evans2020,Allosauroidea,Photogrammetry,Allosaurus fragilis,,3300000,,,355,,0
Campione&Evans2020,Allosauroidea,Slicing,Allosaurus fragilis,YPM 1930,1092000,N,,305,,0
Campione&Evans2020,Allosauroidea,Slicing,Allosaurus fragilis,Madsen (1976),984000,,,305,,0
Campione&Evans2020,Allosauroidea,Slicing,Allosaurus fragilis,USNM 4734,963000,N,,338,,0
Campione&Evans2020,Allosauroidea,Physical,Allosaurus fragilis,UUVP 6000,1320000,,,338,,0
Campione&Evans2020,Allosauroidea,Physical,Allosaurus fragilis,YPM 1930,1010000,,,338,,0
Campione&Evans2020,Allosauroidea,Polynomial,Allosaurus fragilis,USNM 4734,952000,N,,338,,0
Campione&Evans2020,Allosauroidea,Slicing,Allosaurus fragilis,USNM 4734,1512100,N,,338,,0
Campione&Evans2020,Allosauroidea,Slicing,Allosaurus fragilis,UUVP 6000,1683330,N,,338,,0
Campione&Evans2020,Allosauroidea,Physical,Monolophosaurus jiangi,IVPP V84019,475000,Y,,,,0
Campione&Evans2020,Allosauroidea,Physical,Sinraptor dongi,,1700000,,,283,,0
Campione&Evans2020,Allosauroidea,Slicing,Sinraptor dongi,IVPP 10600,1154000,Y,,283,,0
Campione&Evans2020,Allosauroidea,Physical,Sinraptor dongi,IVPP 10600,1340000,Y,,283,,0
Campione&Evans2020,Allosauroidea,Polynomial,Sinraptor dongi,IVPP 10600,1009000,Y,,283,,0
Campione&Evans2020,Allosauroidea,Physical,Sinraptor hepingensis,,1895000,,,,,0
Campione&Evans2020,Allosauroidea,Slicing,Sinraptor hepingensis,ZDM 0024,2373500,,,,,0
Campione&Evans2020,Allosauroidea,Physical,Yangchuanosaurus shangyouensis,CV 00215,1330000,N,,,,0
Campione&Evans2020,Allosauroidea,Physical,Yangchuanosaurus shangyouensis,CV 00215,3400000,,,,,0
Campione&Evans2020,Allosauroidea,Physical,Yangchuanosaurus shangyouensis,CV 00215,1330000,,,,,0
Campione&Evans2020,Allosauroidea,Polynomial,Yangchuanosaurus shangyouensis,CV 00215,1225600,,,,,0
Campione&Evans2020,Carcharodontosauridae,Scan,Acrocanthosaurus atokensis,NCSM 14345,6177040,Y,,426,,0
Campione&Evans2020,Carcharodontosauridae,Scan,Acrocanthosaurus atokensis,NCSM 14345,7750610,Y,,426,,0
Campione&Evans2020,Carcharodontosauridae,Scan,Acrocanthosaurus atokensis,NCSM 14345,7026640,Y,,426,,0
Campione&Evans2020,Carcharodontosauridae,Scan,Acrocanthosaurus atokensis,NCSM 14345,5569560,Y,,426,,0
Campione&Evans2020,Carcharodontosauridae,Slicing,Acrocanthosaurus atokensis,NCSM 14345,5672000,Y,,426,,0
Campione&Evans2020,Carcharodontosauridae,Physical,Acrocanthosaurus atokensis,NCSM 14345,4400000,Y,,426,,0
Campione&Evans2020,Carcharodontosauridae,Slicing,Acrocanthosaurus atokensis,NCSM 14345,5474100,Y,,426,,0
Campione&Evans2020,Carcharodontosauridae,Slicing,Acrocanthosaurus atokensis,NCSM 14345,6560000,Y,,426,,0
Campione&Evans2020,Carcharodontosauridae,Polynomial,Carcharodontosaurus saharicus,SGM Din-1,6173200,Y,,,,0
Campione&Evans2020,Carcharodontosauridae,Physical,Giganotosaurus carolinii,MUCPv-CH-1,6850000,Y,,515,,0
Campione&Evans2020,Carcharodontosauridae,Polynomial,Giganotosaurus carolinii,MUCPv-CH-1,6594800,Y,,515,,0
Campione&Evans2020,Carcharodontosauridae,Slicing,Giganotosaurus carolinii,MUCPv-CH-1,6907600,Y,,515,,0
Campione&Evans2020,Ceratosauria,GDI,Carnotosaurus sastrei,MACN CH 894,1500000,Y,,325,,0
Campione&Evans2020,Ceratosauria,Physical,Carnotosaurus sastrei,MACN CH 894,2070000,Y,,325,,0
Campione&Evans2020,Ceratosauria,Slicing,Ceratosaurus nasicornis,USNM 4735,647500,Y,,267,,0
Campione&Evans2020,Ceratosauria,Physical,Ceratosaurus nasicornis,UUVP 56,980000,Y,,,,0
Campione&Evans2020,Ceratosauria,Physical,Ceratosaurus nasicornis,USNM 4735,524000,Y,,267,,0
Campione&Evans2020,Ceratosauria,Polynomial,Ceratosaurus nasicornis,USNM 4735,418400,Y,,267,,0
Campione&Evans2020,Ceratosauria,Slicing,Ceratosaurus nasicornis,USNM 4735,678260,Y,,267,,0
Campione&Evans2020,Ceratosauria,Polynomial,Deltadromeus agilis,SGM-Din2,1048900,,,191,,0
Campione&Evans2020,Ceratosauria,Physical,Elaphrosaurus bambergi,HMN Gr. S. 38-44,245000,,,167,,0
Campione&Evans2020,Ceratosauria,Physical,Elaphrosaurus bambergi,HMN dd,210000,,,167,,0
Campione&Evans2020,Ceratosauria,Physical,Limusaurus inextricabilis,IVPP V15924,15000,,,,,0
Campione&Evans2020,Ceratosauria,Physical,Masiakasaurus knopfleri,FMNH PR2481,11000,N,,36,,0
Campione&Evans2020,Ceratosauria,Physical,Skorpiovenator bustingorryi,MMCH-PV 48,1600000,,,,,0
Campione&Evans2020,Coelophysoidea,Scan,Coelophysis bauri,CMNH 10971,18300,,,,,0
Campione&Evans2020,Coelophysoidea,Scan,Coelophysis bauri,CMNH 10971,24900,,,,,0
Campione&Evans2020,Coelophysoidea,Scan,Coelophysis bauri,CMNH 10971,11700,,,,,0
Campione&Evans2020,Coelophysoidea,MCH,Coelophysis bauri,CMNH 10971,12547,,,,,0
Campione&Evans2020,Coelophysoidea,MCH,Coelophysis bauri,CMNH 10971,15528,,,,,0
Campione&Evans2020,Coelophysoidea,MCH,Coelophysis bauri,CMNH 10971,22650,,,,,0
Campione&Evans2020,Coelophysoidea,Slicing,Coelophysis bauri,AMNH 7223,12140,Y,,49,,0
Campione&Evans2020,Coelophysoidea,Slicing,Coelophysis bauri,Colbert (1989),10300,,,,,0
Campione&Evans2020,Coelophysoidea,Slicing,Coelophysis bauri,AMNH 7223/MCZ 4327,10300,Y,,49,,0
Campione&Evans2020,Coelophysoidea,Physical,Coelophysis bauri,AMNH 7242,700,N,,,,0
Campione&Evans2020,Coelophysoidea,Physical,Coelophysis bauri,AMNH 7223,15300,Y,,49,,0
Campione&Evans2020,Coelophysoidea,Physical,Coelophysis bauri,AMNH 7224,19900,Y,,49,,0
Campione&Evans2020,Coelophysoidea,Physical,Coelophysis bauri,AMNH 7223,13500,Y,,49,,0
Campione&Evans2020,Coelophysoidea,Physical,Coelophysis bauri,AMNH 7224,17800,Y,,49,,0
Campione&Evans2020,Coelophysoidea,Polynomial,Coelophysis bauri,AMNH 7223,16000,Y,,49,,0
Campione&Evans2020,Coelophysoidea,Physical,Coelophysis rhodesiensis,QG 1,13000,,,56,,0
Campione&Evans2020,Coelophysoidea,Physical,Coelophysis rhodesiensis,QG 1,11600,,,56,,0
Campione&Evans2020,Coelophysoidea,Polynomial,Coelophysis rhodesiensis,QG 1,13800,,,56,,0
Campione&Evans2020,Coelophysoidea,Scan,Dilophosaurus wetherilli,UCMP 37302,625000,Y,,173,,0
Campione&Evans2020,Coelophysoidea,Scan,Dilophosaurus wetherilli,UCMP 37302,298000,Y,,173,,0
Campione&Evans2020,Coelophysoidea,Scan,Dilophosaurus wetherilli,UCMP 37302,462000,Y,,173,,0
Campione&Evans2020,Coelophysoidea,Physical,Dilophosaurus wetherilli,UCMP 37302,325000,Y,,173,,0
Campione&Evans2020,Coelophysoidea,Slicing,Dilophosaurus wetherilli,UCMP 37302,355200,Y,,173,,0
Campione&Evans2020,Coelophysoidea,Physical,Dilophosaurus wetherilli,UCMP 37302,283000,Y,,173,,0
Campione&Evans2020,Coelophysoidea,Slicing,Dilophosaurus wetherilli,UCMP 37302,372070,Y,,173,,0
Campione&Evans2020,Coelophysoidea,Physical,Liliensternus liliensterni,HMN R1291,127000,,,110,,0
Campione&Evans2020,Coelophysoidea,Physical,Sarcosaurus woodi,BMNH R4840/1,70000,,,,,0
Campione&Evans2020,Coelurosauria,Slicing,Compsognathus longipes,BSP AS 1563,318,N,,,,0
Campione&Evans2020,Coelurosauria,Physical,Compsognathus longipes,BSP AS 1563,580,N,,,,0
Campione&Evans2020,Coelurosauria,Physical,Compsognathus longipes,MNHN CNJ 79,2500,,,,,0
Campione&Evans2020,Coelurosauria,Polynomial,Compsognathus longipes,BSP AS 1563,3500,N,,,,0
Campione&Evans2020,Coelurosauria,Physical,Huaxiagnathus orientalis,CAGS-IG01-301,5200,Y,,,,0
Campione&Evans2020,Coelurosauria,Physical,Ornitholestes hermanni,,16500,,,71,,0
Campione&Evans2020,Coelurosauria,Physical,Ornitholestes hermanni,AMNH 619,12600,,,71,,0
Campione&Evans2020,Coelurosauria,Polynomial,Ornitholestes hermanni,AMNH 619,13500,,,71,,0
Campione&Evans2020,Maniraptoriformes,Physical,Alxasaurus elesitaiensis,IVPP 88402,400000,,,,,0
Campione&Evans2020,Maniraptoriformes,Polynomial,Alxasaurus elesitaiensis,IVPP 88402,199900,,,,,0
Campione&Evans2020,Maniraptoriformes,Physical,Anserimimus planinychus,GIN 100/300,170000,,,145,,0
Campione&Evans2020,Maniraptoriformes,Scan,Anzu wyliei,CM 78001,12500,,,169,,0
Campione&Evans2020,Maniraptoriformes,Scan,Anzu wyliei,CM 78001,15700,,,169,,0
Campione&Evans2020,Maniraptoriformes,Scan,Anzu wyliei,CM 78001,9340,,,169,,0
Campione&Evans2020,Maniraptoriformes,Scan,Archaeopteryx lithographica,HMN 1880,99.2,N,,,,0
Campione&Evans2020,Maniraptoriformes,Scan,Archaeopteryx lithographica,HMN 1880,132,N,,,,0
Campione&Evans2020,Maniraptoriformes,Scan,Archaeopteryx lithographica,HMN 1880,66.3,N,,,,0
Campione&Evans2020,Maniraptoriformes,Physical,Archaeopteryx lithographica,BMNH 37001,370,,,,,0
Campione&Evans2020,Maniraptoriformes,Physical,Archaeopteryx lithographica,HMN MB. 1880/81,260,N,,,,0
Campione&Evans2020,Maniraptoriformes,Polynomial,Archaeopteryx lithographica,HMN MB. 1880/81,250,N,,,,0
Campione&Evans2020,Maniraptoriformes,Physical,Avimimus portentosus,,14000,,,52.8,,0
Campione&Evans2020,Maniraptoriformes,Physical,Avimimus portentosus,PIN 3907-1,14000,,,52.8,,0
Campione&Evans2020,Maniraptoriformes,Polynomial,Avimimus portentosus,PIN 3907-1/3907-3,21400,,,52.8,,0
Campione&Evans2020,Maniraptoriformes,Physical,Beipiaosaurus inexpectus,IVPP V11559,40000,,,,,0
Campione&Evans2020,Maniraptoriformes,Physical,Deinonychus antirrhopus,,73000,,,116,,0
Campione&Evans2020,Maniraptoriformes,Physical,Deinonychus antirrhopus,MCZ 4371,73000,,,116,,0
Campione&Evans2020,Maniraptoriformes,Polynomial,Deinonychus antirrhopus,YPM 5232/AMNH 3015,44300,,,116,,0
Campione&Evans2020,Maniraptoriformes,Slicing,Deinonychus antirrhopus,YPM 5232,56670,,,116,,0
Campione&Evans2020,Maniraptoriformes,Physical,Dromiceiomimus brevitertius,CMN 12228,160000,Y,,127.5,,0
Campione&Evans2020,Maniraptoriformes,Physical,Dromiceiomimus brevitertius,ROM 867,144000,Y,,127.5,,0
Campione&Evans2020,Maniraptoriformes,Physical,Falcarius utahensis,UMNH,100000,,,110,,0
Campione&Evans2020,Maniraptoriformes,Physical,Gallimimus bullatus,GI 100/11,490000,,,216,,0
Campione&Evans2020,Maniraptoriformes,Physical,Gallimimus bullatus,Gl 100/11,440000,,,216,,0
Campione&Evans2020,Maniraptoriformes,Polynomial,Gallimimus bullatus,GI 100/11,585700,,,216,,0
Campione&Evans2020,Maniraptoriformes,Scan,Microraptor gui,IVPP V13352,1210,,,,,0
Campione&Evans2020,Maniraptoriformes,Scan,Microraptor gui,IVPP V13352,1590,,,,,0
Campione&Evans2020,Maniraptoriformes,Scan,Microraptor gui,IVPP V13352,832,,,,,0
Campione&Evans2020,Maniraptoriformes,Physical,Microvenator celer,,4500,,,37.5,,0
Campione&Evans2020,Maniraptoriformes,Physical,Nanshiungosaurus ,type,600000,,,,,0
Campione&Evans2020,Maniraptoriformes,Physical,Nothronychus graffami,UMNH VP16420,850000,,,289,,0
Campione&Evans2020,Maniraptoriformes,Physical,Ornithomimus edmontonensis,ROM 851,155000,,,110,,0
Campione&Evans2020,Maniraptoriformes,Physical,Ornithomimus edmontonensis,ROM 851,110000,,,110,,0
Campione&Evans2020,Maniraptoriformes,Physical,Oviraptor philoceratops,,58000,,,,,0
Campione&Evans2020,Maniraptoriformes,Physical,Oviraptor philoceratops,AMNH 6517,33000,,,,,0
Campione&Evans2020,Maniraptoriformes,Physical,Saurornithoides mongoliensis,AMNH 6516,13000,,,,,0
Campione&Evans2020,Maniraptoriformes,Physical,Saurornitholestes langstoni,TMP 1988.121.0039,22500,,,63,,0
Campione&Evans2020,Maniraptoriformes,Physical,Saurornitholestes langstoni,TMP 1974.010.0005,5000,,,,,0
Campione&Evans2020,Maniraptoriformes,Polynomial,Sinornithoides youngi,IVPP V9612,2200,,,34.6,,0
Campione&Evans2020,Maniraptoriformes,Physical,Struthiomimus altus,AMNH 5339,175000,,,136,,0
Campione&Evans2020,Maniraptoriformes,Slicing,Struthiomimus altus,AMNH 5339,201000,,,136,,0
Campione&Evans2020,Maniraptoriformes,Physical,Struthiomimus altus,AMNH 5339,153000,,,136,,0
Campione&Evans2020,Maniraptoriformes,Scan,Struthiomimus sedens,BHI 1266,568000,Y,,145,,0
Campione&Evans2020,Maniraptoriformes,Scan,Struthiomimus sedens,BHI 1266,741000,Y,,145,,0
Campione&Evans2020,Maniraptoriformes,Scan,Struthiomimus sedens,BHI 1266,394000,Y,,145,,0
Campione&Evans2020,Maniraptoriformes,Scan,Struthiomimus sedens,BHI 1266,422647,Y,,145,,0
Campione&Evans2020,Maniraptoriformes,Scan,Struthiomimus sedens,BHI 1266,524139,Y,,145,,0
Campione&Evans2020,Maniraptoriformes,Scan,Struthiomimus sedens,BHI 1266,465829,Y,,145,,0
Campione&Evans2020,Maniraptoriformes,Scan,Struthiomimus sedens,BHI 1266,381444,Y,,145,,0
Campione&Evans2020,Maniraptoriformes,Physical,Therizinosaurus cheloniformes,MHP100/15,3000000,,,,,0
Campione&Evans2020,Maniraptoriformes,Scan,Velociraptor mongoliensis,IGM 100/986 & 987,18300,Y,,62,,0
Campione&Evans2020,Maniraptoriformes,Scan,Velociraptor mongoliensis,IGM 100/986 & 987,9890,Y,,62,,0
Campione&Evans2020,Maniraptoriformes,Scan,Velociraptor mongoliensis,IGM 100/986 & 987,14100,Y,,62,,0
Campione&Evans2020,Maniraptoriformes,Physical,Velociraptor mongoliensis,GI 100/25,15000,,,62,,0
Campione&Evans2020,Megalosauroidea,Polynomial,Afrovenator abakensis,UCOBA 1,826600,,,275,,0
Campione&Evans2020,Megalosauroidea,Slicing,Baryonyx walkeri,NHMUK R9951,2140000,,,,,0
Campione&Evans2020,Megalosauroidea,Physical,Baryonyx walkeri,NHMUK R9951,1700000,N,,,,0
Campione&Evans2020,Megalosauroidea,Physical,Eustreptospondylus oxoniensis,OUM J13558,218000,N,,188,,0
Campione&Evans2020,Megalosauroidea,Slicing,Eustreptospondylus oxoniensis,OUM J13558,206260,N,,188,,0
Campione&Evans2020,Megalosauroidea,GDI,Piatnitzkysaurus floresi,PVL 4073,450000,,,245,,0
Campione&Evans2020,Megalosauroidea,Physical,Piatnitzkysaurus floresi,PVL 4073,275000,,,245,,0
Campione&Evans2020,Megalosauroidea,Slicing,Spinosaurus aegyptiacus,FSAC-KK 11888,6500000,,,,,0
Campione&Evans2020,Megalosauroidea,Physical,Spinosaurus aegyptiacus,IPHG,5000000,,,,,0
Campione&Evans2020,Megalosauroidea,Physical,Suchomimus tenerensis,MNN GDF 500,2500000,Y,,408,,0
Campione&Evans2020,Megalosauroidea,Polynomial,Suchomimus tenerensis,MNN GDF 500,3816100,Y,,408,,0
Campione&Evans2020,Theropoda,Physical,Abelisaurus garrodi,MCF-PVPH-236,690000,,,,,0
Campione&Evans2020,Theropoda,Physical,Herrerasaurus ischigualastensis,Several,145000,,,165.5,,0
Campione&Evans2020,Theropoda,Slicing,Herrerasaurus ischigualastensis,Several,643300,,,165.5,,0
Campione&Evans2020,Theropoda,Physical,Herrerasaurus ischigualastensis,PVL 2566,210000,,,165.5,,0
Campione&Evans2020,Theropoda,Physical,Herrerasaurus ischigualastensis,PVL 2566,124000,,,165.5,,0
Campione&Evans2020,Theropoda,Polynomial,Herrerasaurus ischigualastensis,Several,347800,,,165.5,,0
Campione&Evans2020,Theropoda,Scan,Staurikosaurus pricei,MCZ 1669,21300,,,69,,0
Campione&Evans2020,Theropoda,Scan,Staurikosaurus pricei,MCZ 1669,28300,,,69,,0
Campione&Evans2020,Theropoda,Scan,Staurikosaurus pricei,MCZ 1669,14200,,,69,,0
Campione&Evans2020,Theropoda,MCH,Staurikosaurus pricei,MCZ 1669,13065,,,69,,0
Campione&Evans2020,Theropoda,MCH,Staurikosaurus pricei,MCZ 1669,15966,,,69,,0
Campione&Evans2020,Theropoda,MCH,Staurikosaurus pricei,MCZ 1669,23287,,,69,,0
Campione&Evans2020,Theropoda,Physical,Staurikosaurus pricei,MCZ 1669,12000,,,69,,0
