Clade.1,Clade.2,Clade.3,Sec_Ref,Primary_Ref,Method,Taxon,EBM.ref.sp,Aves,BM.g,Pneumatic,BM.Qual,Meas.sp,HumerusLen,HumerusCirc,FemurCirc,FemurLen,TibulaLen,TibiaCirc,TarsusLen,TarusCirc,Sex,Comments,Living,humerus_diameter_(mm),tarsus_diameter_(mm),coracoid_HAF_(mm),coracoid_HAF_(mm),coracoid_max_length
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Fratercula_arctica,YIO_62490,Y,593,,,,,,,38.2,61,,26.6,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Fratercula_arctica,YIO_12860,Y,593,,,,,,,38.2,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Fratercula_arctica,YIO_12861,Y,593,,,,,,,38.2,,,,,,,1,,,,,
Neognathae,Psittaciformes,Psittacidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Aratinga_mitrata,NHMLAC_unknown,Y,249,,,,42.5,,,38.19,52.09,,19.57,,,,1,,,,,
Neognathae,Anseriformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Anas_gracilis,YPM_110780,Y,420,,,,68.34,15.06,12.53,38.19,63.03,,34.27,10.99,F,,1,5.27,3.33,5.17,3.82,39.72
Neognathae,Charadriiformes,Charadriidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Pluvialis_squatarola,NHMLAC_unknown,Y,250,,,,54.07,,,38.18,72.39,,52.03,,,,1,,,,,
Neognathae,Procellariiformes,Procellariidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Puffinus_bulleri,NHMLAC_unknown,Y,406.99,,,,104.66,,,38.18,76.97,,52.8,,,,1,,,,,
Neognathae,Psittaciformes,Psittacidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Enicognathus_leptorhynchus,NHMLAC_unknown,Y,193,,,,43.11,,,38.17,54.99,,20.06,,,,1,,,,,
Neognathae,Anseriformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Aythya_nyroca,YPM_103266,Y,574,,,,72.33,11.56,13.08,38.16,62.1,,32.38,14.21,M,,1,9.05,3.69,5.77,4.23,43.59
Neognathae,Charadriiformes,,Campione_et_al_(2014),Campione_et_al_(2014),Physical,Scolopax_minor,ROM_91022,Y,240,0,,,,,10.15,38.15,57.1,8.95,,,,,1,,,,,
Neognathae,Charadriiformes,Laridae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Larus_atricilla,MVZ_125774,Y,307.4,,,,86.8,,,38.1,72.3,,48.8,,,,1,,,,,
Neognathae,Charadriiformes,Laridae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Rissa_tridactyla,Unknown,Y,416,,,,,,,38.1,67,,35.5,,,,1,,,,,
Neognathae,Procellariiformes,Procellariidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Calonectris_leucomelas,EP_266,Y,580,,,,113.1,,,38.1,70.6,,49.2,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Smith_N.A._&_Clarke_J.A.,_2011._Orn.Mono.,_72(1):_161.",Physical,Fratercula_arctica,USNM_292346,Y,593,,,,61.2,,,38.1,63,,27,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Alca_torda,Unknown,Y,726,,,,,,,38.1,66.1,,39,,,,1,,,,,
Neognathae,Procellariiformes,Procellariidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Ardenna_grisea,EP_132,Y,787,,,,107.2,,,38.1,85.9,,58,,,,1,,,,,
Neognathae,Procellariiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Daption_capense,YPM_110732,Y,407,,,,81.32,17.79,11.18,38.05,77.43,,44.97,10.85,F,,1,5.92,2.88,4.78,4.41,29.49
Neognathae,Passeriformes,Icteridae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Quiscalus_mexicanus,NHMLAC_unknown,Y,160.5,,,,41.54,,,38.04,67.24,,49.05,,,,1,,,,,
Neognathae,Galliformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Callipepla_gambelii,YPM_110879,Y,162,,,,33.15,9.47,10.91,38.03,53.17,,29.35,6.75,F,,1,4.1,1.59,2.74,2.47,25.99
Neognathae,Phaethontiformes,Phaethontidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Phaethon_rubricauda,NHMLAC_unknown,Y,671.9,,,,104.03,,,38.03,57.99,,28.6,,,,1,,,,,
Neognathae,Galliformes,Odontophoridae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Callipepla_californica,NHMLAC_unknown,Y,165.7,,,,31.18,,,38.01,51.01,,30.13,,,,1,,,,,
Neognathae,Strigiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Athene_cunicularia,YPM_102300,Y,156,,,,55.45,10.35,9.47,38,65.8,,47.68,7.58,F,,1,3.36,2.68,3.25,2.28,27.43
Neognathae,Psittaciformes,Psittacidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Tanygnathus_lucionensis,NHMLAC_unknown,Y,215,,,,42.7,,,38,51.06,,18.73,,,,1,,,,,
Neognathae,Charadriiformes,,Campione_et_al_(2014),Campione_et_al_(2014),Physical,Pluvialis_squatarola,ROM_109350,Y,223,0,,,53.9,10.7,9.7,38,74.45,8.55,,,,,1,,,,,
Neognathae,Charadriiformes,Laridae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Thalasseus_maximus,MCZ_1427,Y,415.31,,,,88,,,38,64,,33,,,,1,,,,,
Neognathae,Charadriiformes,Laridae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Rissa_tridactyla,Unknown,Y,416,,,,,,,38,65.1,,33.3,,,,1,,,,,
Neognathae,Charadriiformes,Laridae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Rissa_tridactyla,Unknown,Y,416,,,,,,,38,67.3,,35.5,,,,1,,,,,
Neognathae,Procellariiformes,Procellariidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Daption_capense,MCZ_2955,Y,429.6,,,,89,,,38,76,,46,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Sibirionetta_formosa,YIO_60811,Y,433.98,,,,64.8,,,38,61.1,,33.3,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Aythya_nyroca,USNM_318548,Y,574,,,,68.7,,,38,59.6,,29.6,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Aythya_nyroca,USNM_431535,Y,574,,,,71.6,,,38,62.6,,30.8,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Thalassornis_leuconotus,NHMLAC_unknown,Y,707.5,,,,84.32,,,38,65.62,,36.7,,,,1,,,,,
Neognathae,Gaviiformes,Gaviidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Gavia_stellata,Unknown,Y,1486,,,,,,,38,110,,70.6,,,,1,,,,,
Neognathae,Galliformes,Odontophoridae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Callipepla_gambelli,MCZ_7254,Y,166,,,,33.1,,,37.9,55.4,,32.5,,,,1,,,,,
Neognathae,Charadriiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Recurvirostra_americana,YPM_111271,Y,302,,,,68.51,13.63,10.18,37.9,109.29,,90.34,8.06,F,,1,4.97,2.62,5.16,3.37,29.08
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Malacorhynchus_membranaceus,MVZ_143322,Y,372.8,,,,69,,,37.9,65.3,,37,,,,1,,,,,
Neognathae,Procellariiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Daption_capense,YPM_110706,Y,442,,,,88.88,16.74,10.98,37.9,80.24,,44.64,11.47,M,,1,4.89,2.86,4.96,5.12,31.32
Neognathae,Procellariiformes,Procellariidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Calonectris_leucomelas,NMNSVP_316,Y,580,,,,109.4,,,37.9,71,,48.9,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Fratercula_arctica,YIO_60958,Y,593,,,,63.3,,,37.9,60.1,,27.1,,,,1,,,,,
Neognathae,Gaviiformes,Gaviidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Gavia_stellata,Unknown,Y,1486,,,,,,,37.9,114,,74.3,,,,1,,,,,
Neognathae,Gruiformes,Rallidae,Chan_(2017),Chan_(2017),Physical,Gallirallus_wakensis,USNM_289247,Y,,,,,,,10,37.9,57.2,9.5,,,,,1,,,,,
Neognathae,Procellariiformes,Procellariidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Calonectris_diomedea,NHMLAC_unknown,Y,535,,,,118.37,,,37.89,73.87,,50.16,,,,1,,,,,
Neognathae,Falconiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Falco_sparverius,YPM_107603,Y,120,,,,44.92,10.68,8.97,37.84,50.84,,37.84,5.81,F,,1,3.62,2.08,3.02,2.12,25.16
Neognathae,Galliformes,Odontophoridae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Callipepla_douglasii,NHMLAC_unknown,Y,177.1,,,,33.02,,,37.84,48.17,,28.41,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Aythya_nyroca,NHMLAC_unknown,Y,574,,,,72.32,,,37.82,61.2,,33.02,,,,1,,,,,
Neognathae,Phaethontiformes,Phaethontidae,Brinkworth_et_al_2023,"Bohmer_et_al.,_2019._.Proc.R.soc.B",Physical,Phaethon_aethereus,MNHN_ZO_1997198,Y,750,,,,,,,37.80000001,53.62000004,,29.18999966,,,,1,,,,,
Neognathae,Galliformes,Odontophoridae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Colinus_virginianus,MCZ_7347,Y,171.9,,,,35.6,,,37.8,52.3,,30.7,,,,1,,,,,
Neognathae,Charadriiformes,Charadriidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Vanellus_spinosus,MCZ_6928,Y,188,,,,69.7,,,37.8,98.3,,82.6,,,,1,,,,,
Neognathae,Psittaciformes,Psittacidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Pionus_senilis,MCZ_2899,Y,212,,,,42.9,,,37.8,50,,17.4,,,,1,,,,,
Neognathae,Charadriiformes,Laridae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Larus_ridibundus,UWBM_44139,Y,284,,,,79.7,,,37.8,73.5,,48.1,,,,1,,,,,
Neognathae,Charadriiformes,Laridae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Larus_atricilla,MVZ_151824,Y,307.4,,,,88.5,,,37.8,73.4,,48.2,,,,1,,,,,
Neognathae,Procellariiformes,Procellariidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Ardenna_grisea,MVZ_49369,Y,787,,,,109.1,,,37.8,84.3,,56.7,,,,1,,,,,
Neognathae,Anseriformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Aythya_nyroca,YPM_106019,Y,574,,,,70.55,16.14,12.47,37.79,65.98,,31.74,13.1,M,,1,3.55,3.75,5.8,4.19,42.75
Neognathae,Psittaciformes,Psittacidae,Brinkworth_et_al_2023,"Bohmer_et_al.,_2019._.Proc.R.soc.B",Physical,Poicephalus_gulielmi,MNHN_ZO_A9223,Y,274.6,,,,,,,37.75000035,50.5300002,,19.25999988,,,,1,,,,,
Neognathae,Charadriiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Recurvirostra_avosetta,YPM_111283,Y,304,,,,72.3,12.97,10.7,37.72,109.21,,88.33,9.19,M,,1,4.49,2.72,4.85,3.57,29.47
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Malacorhynchus_membranaceus,MVZ_143325,Y,372.8,,,,68.8,,,37.7,66.5,,37.5,,,,1,,,,,
Neognathae,Charadriiformes,Laridae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Rissa_brevirostris,UWBM_60620,Y,377,,,,82.2,,,37.7,64.9,,33.3,,,,1,,,,,
Neognathae,Charadriiformes,Laridae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Rissa_tridactyla,Unknown,Y,416,,,,,,,37.7,65.1,,33.5,,,,1,,,,,
Neognathae,Charadriiformes,Laridae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Rissa_tridactyla,Unknown,Y,416,,,,,,,37.7,67.2,,34.9,,,,1,,,,,
Neognathae,Procellariiformes,Procellariidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Daption_capense,MCZ_3873,Y,429.6,,,,97.5,,,37.7,73.5,,44.9,,,,1,,,,,
Neognathae,Procellariiformes,Procellariidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Daption_capense,MCZ_6056,Y,429.6,,,,89.1,,,37.7,73.6,,45.7,,,,1,,,,,
Neognathae,Charadriiformes,Stercorariidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Stercorarius_parasiticus,Unknown,Y,444.3,,,,,,,37.7,65.4,,43.8,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Fratercula_corniculata,NMNSAS_1438,Y,536.1,,,,62.4,,,37.7,60.7,,26.1,,,,1,,,,,
Neognathae,Procellariiformes,Procellariidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Calonectris_leucomelas,NMNSVP_207,Y,580,,,,109.8,,,37.7,70.8,,48.7,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Smith_N.A._&_Clarke_J.A.,_2011._Orn.Mono.,_72(1):_161.",Physical,Fratercula_arctica,USNM_225762,Y,593,,,,63.3,,,37.7,66.5,,26.9,,,,1,,,,,
Neognathae,Anseriformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Oxyura_jamaicensis,YPM_111216,Y,588,,,,66.36,11.01,11.45,37.67,66.82,,32.88,9.96,F,,1,4.11,3.71,5.4,3.56,39.22
Neognathae,Anseriformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Aix_galericulata,YPM_104508,Y,512,,,,64.47,12.92,13.67,37.66,59.34,,33.64,8.55,F,,1,5.41,3.32,5.67,4.1,41.34
Neognathae,Psittaciformes,Psittacidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Pionus_maximiliani,NHMLAC_unknown,Y,293,,,,45.57,,,37.65,51.92,,18.57,,,,1,,,,,
Neognathae,Phaethontiformes,Phaethontidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Phaethon_aethereus,NHMLAC_unknown,Y,750,,,,90.18,,,37.65,53.48,,27.52,,,,1,,,,,
Neognathae,Charadriiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Recurvirostra_avosetta,YPM_111284,Y,304,,,,68.12,12.41,10.56,37.64,106.14,,86.17,8.12,F,,1,4.11,2.55,4.82,3.55,28.06
Neognathae,Charadriiformes,Charadriidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Vanellus_resplendens,NHMLAC_unknown,Y,214,,,,59.81,,,37.62,68.45,,52.21,,,,1,,,,,
Neognathae,Columbiformes,Columbidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Ptilinopus_perlatus,NHMLAC_unknown,Y,210,,,,38.83,,,37.6,48.76,,24.89,,,,1,,,,,
Neognathae,Psittaciformes,Psittacidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Pionus_senilis,MCZ_2886,Y,212,,,,42.1,,,37.6,49.1,,17.1,,,,1,,,,,
Neognathae,Charadriiformes,Laridae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Larus_ridibundus,UWBM_44055,Y,284,,,,82.4,,,37.6,72.8,,47.4,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Smith_N.A._&_Clarke_J.A.,_2011._Orn.Mono.,_72(1):_161.",Physical,Cepphus_grylle,USNM_344754,Y,378,,,,61.7,,,37.6,66.6,,,,,,1,,,,,
Neognathae,Charadriiformes,Laridae,Brinkworth_et_al_2023,"HiniFrlog_S._&_Motani_R.,_2010._J.Evol.Biol.,_23:_372385.",Physical,Rissa_tridactyla,Unknown,Y,416,,,,86.07,,,37.6,65.48,,34.66,,,,1,,,,,
Neognathae,Charadriiformes,Laridae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Rissa_tridactyla,Unknown,Y,416,,,,,,,37.6,66.6,,34.9,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Alca_torda,Unknown,Y,726,,,,,,,37.6,63.9,,30.2,,,,1,,,,,
Neognathae,Procellariiformes,Procellariidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Ardenna_grisea,MVZ_49378,Y,787,,,,106.6,,,37.6,81.5,,55.9,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Anas_eatoni,MNHN_1979192,Y,944.6,,,,70.2,,,37.6,61.7,,33.5,,,,1,,,,,
Neognathae,Psittaciformes,Psittaculidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Chalcopsitta_sintillata,NHMLAC_unknown,Y,190,,,,37.62,,,37.56,51.37,,21.04,,,,1,,,,,
Neognathae,Psittaciformes,Psittaculidae,Brinkworth_et_al_2023,"Bohmer_et_al.,_2019._.Proc.R.soc.B",Physical,Lorius_garrulus,MNHN_ZO_1996137,Y,143,,,,,,,37.55999969,51.21999951,,20.7399999,,,,1,,,,,
Neognathae,Falconiformes,,Campione_et_al_(2014),Campione_et_al_(2014),Physical,Falco_sparverius,ROM_159786,Y,131,1,,,,,10.5,37.55,50.1,10.25,,,,,1,,,,,
Neognathae,Psittaciformes,Psittaculidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Coracopsis_nigra,NHMLAC_unknown,Y,186.2,,,,51.48,,,37.51,55.4,,21.91,,,,1,,,,,
Neognathae,Charadriiformes,Laridae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Rissa_brevirostris,UWBM_60619,Y,377,,,,82.5,,,37.5,63.8,,32.2,,,,1,,,,,
Neognathae,Charadriiformes,Laridae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Rissa_tridactyla,Unknown,Y,416,,,,,,,37.5,66.5,,34.5,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Marmaronetta_angustirostris,NMNSAS_1353,Y,477,,,,69.4,,,37.5,62.9,,36.6,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Lophodytes_cucullatus,MVZ_63057,Y,613.8,,,,64.4,,,37.5,58.4,,30.9,,,,1,,,,,
Neognathae,Strigiformes,Strigidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Athene_cunicularia,NHMLAC_unknown,Y,150.6,,,,52.61,,,37.44,63.35,,44.08,,,,1,,,,,
Neognathae,Charadriiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Recurvirostra_avosetta,YPM_111282,Y,304,,,,69.73,13.24,11.14,37.43,105.31,,83.53,8.67,M,,1,4.3,2.73,4.79,3.66,29.88
Neognathae,Psittaciformes,Psittacidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Guaruba_guarouba,NHMLAC_unknown,Y,194,,,,43.5,,,37.41,50.12,,18.93,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Aethia_cristatella,LACM_110618,Y,259.4,,,,54.5,,,37.4,62.7,,30,,,,1,,,,,
Neognathae,Charadriiformes,Laridae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Larus_ridibundus,Unknown,Y,284,,,,,,,37.4,71.8,,47.5,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Anas_capensis,NMNSAS_1354,Y,402,,,,72.6,,,37.4,66.4,,40,,,,1,,,,,
Neognathae,Passeriformes,Corvidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Cissa_chinensis,NHMLAC_unknown,Y,126.6,,,,36.65,,,37.39,64.64,,44.1,,,,1,,,,,
Neognathae,Falconiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Falco_sparverius,YPM_109163,Y,111,,,,42.1,10.32,9.52,37.38,49.86,,36.25,6.55,M,,1,3.41,2.32,2.94,2.19,25.32
Neognathae,Psittaciformes,Psittaculidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Chalcopsitta_atra,NHMLAC_unknown,Y,195,,,,38.11,,,37.35,51.6,,20.8,,,,1,,,,,
Neognathae,Charadriiformes,Charadriidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Pluvialis_apricaria,NHMLAC_unknown,Y,214,,,,50.92,,,37.33,63.08,,42.51,,,,1,,,,,
Neognathae,Procellariiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Daption_capense,YPM_110730,Y,407,,,,85.29,15.97,12.43,37.33,74.33,,45.35,13.27,F,,1,5.14,2.83,4.64,4.51,30.96
Neognathae,Passeriformes,Turdidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Myophonus_caeruleus,MCZ_6059,Y,158,,,,41.5,,,37.3,68.4,,53.1,,,,1,,,,,
Neognathae,Galliformes,Odontophoridae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Callipepla_squamata,MCZ_1254,Y,183.9,,,,33.9,,,37.3,55.7,,31.3,,,,1,,,,,
Palaeognathae,Tinamiformes,Tinamidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Crypturellus_noctivagus,MCZ_276,Y,562,,,,58.2,,,58,86.4,,59.5,,,,1,,,,,
Neognathae,Charadriiformes,Laridae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Larus_ridibundus,EP_55,Y,284,,,,78.7,,,37.3,71.8,,47.4,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Malacorhynchus_membranaceus,MVZ_143321,Y,372.8,,,,64.4,,,37.3,62.3,,34.7,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Aix_sponsa,Unknown,Y,657.6,,,,,,,37.3,58.6,,33.5,,,,1,,,,,
Neognathae,Gaviiformes,Gaviidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Gavia_stellata,Unknown,Y,1486,,,,,,,37.3,113.2,,70.5,,,,1,,,,,
Neognathae,Strigiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Otus_lempiji,YPM_107156,Y,142,,,,54.76,10.23,8.98,37.21,55.96,,32.89,10.52,F,,1,3.12,2.97,3.29,2.57,24.28
