Order,Family,Species,JetzTreeName,Humerus_length_mm,Ulna_length_mm,Radius_length_mm,Carpometacarpus_length_mm,Femur_length_mm,Tibiotarsus_length_mm,Tarsometatarsus_length_mm,Spec_no.,Reference,Body_mass_g,Foraging_niche,TrophicEcology,Habitat,Kipps.dist
Anseriformes,Anatidae,Tachyeres_leucocephalus,Tachyeres_leucocephalus,118,99.1,NA,65.2,77.7,123.2,63.6,MACN_52863A,"Watanabe J., 2018. Evolution, 72(12): 2632-2652.",3013,Aquatic dive,Aquatic predator,Coastal,108
Anseriformes,Anatidae,Tachyeres_leucocephalus,Tachyeres_leucocephalus,114.3,93.9,NA,61,75.4,118.3,62,MACN_52863B,"Watanabe J., 2018. Evolution, 72(12): 2632-2652.",3013,Aquatic dive,Aquatic predator,Coastal,108
Anseriformes,Anatidae,Tachyeres_leucocephalus,Tachyeres_leucocephalus,126.9,103.5,NA,NA,83.1,130.6,69.7,MACN_68402,"Watanabe J., 2018. Evolution, 72(12): 2632-2652.",3013,Aquatic dive,Aquatic predator,Coastal,108
Anseriformes,Anatidae,Tachyeres_leucocephalus,Tachyeres_leucocephalus,126.1,104.9,NA,NA,82.8,130.8,66.7,MACN_68554,"Watanabe J., 2018. Evolution, 72(12): 2632-2652.",3013,Aquatic dive,Aquatic predator,Coastal,108
Anseriformes,Anatidae,Tachyeres_leucocephalus,Tachyeres_leucocephalus,126.7,103,NA,68.4,81.6,127.9,67.6,UWBM_42974,"Watanabe J., 2018. Evolution, 72(12): 2632-2652.",3013,Aquatic dive,Aquatic predator,Coastal,108
Anseriformes,Anatidae,Tachyeres_pteneres,Tachyeres_pteneres,131.3,100.2,NA,66.2,90.3,142.5,73.2,LACM_uncat.,"Watanabe J., 2018. Evolution, 72(12): 2632-2652.",4737.6,Aquatic dive,Aquatic predator,Marine,113.2
Anseriformes,Anatidae,Tachyeres_pteneres,Tachyeres_pteneres,121.4,95.2,NA,63.5,85.5,135.7,70.3,LACM_uncat.,"Watanabe J., 2018. Evolution, 72(12): 2632-2652.",4737.6,Aquatic dive,Aquatic predator,Marine,113.2
Anseriformes,Anatidae,Tachyeres_pteneres,Tachyeres_pteneres,134.9,103.8,NA,70.2,92,137.9,73.5,MNHN_1990-24,"Watanabe J., 2018. Evolution, 72(12): 2632-2652.",4737.6,Aquatic dive,Aquatic predator,Marine,113.2
Anseriformes,Anatidae,Tachyeres_pteneres,Tachyeres_pteneres,131.1,97.9,NA,66.3,89,138.4,70.6,MNHN_1990-25,"Watanabe J., 2018. Evolution, 72(12): 2632-2652.",4737.6,Aquatic dive,Aquatic predator,Marine,113.2
Anseriformes,Anatidae,Tachyeres_pteneres,Tachyeres_pteneres,118.6,93.6,NA,63.3,83.5,129.9,68,MNHN_1993-69,"Watanabe J., 2018. Evolution, 72(12): 2632-2652.",4737.6,Aquatic dive,Aquatic predator,Marine,113.2
Anseriformes,Anatidae,Tachyeres_pteneres,Tachyeres_pteneres,128,97,NA,65.8,89.7,139.9,72,MNHN_1993-73,"Watanabe J., 2018. Evolution, 72(12): 2632-2652.",4737.6,Aquatic dive,Aquatic predator,Marine,113.2
Anseriformes,Anatidae,Tachyeres_pteneres,Tachyeres_pteneres,134.9,102.3,NA,69.7,90.4,138.2,73.1,MNHN_1993-74,"Watanabe J., 2018. Evolution, 72(12): 2632-2652.",4737.6,Aquatic dive,Aquatic predator,Marine,113.2
Anseriformes,Anatidae,Tachyeres_pteneres,Tachyeres_pteneres,131.4,100.8,NA,68.4,91.2,142.9,75.4,MNHN_1993-76,"Watanabe J., 2018. Evolution, 72(12): 2632-2652.",4737.6,Aquatic dive,Aquatic predator,Marine,113.2
Anseriformes,Anatidae,Tachyeres_pteneres,Tachyeres_pteneres,123.3,92.8,NA,61.1,83.8,130,64.3,NHMUK_1879.9.3.26,"Watanabe J., 2018. Evolution, 72(12): 2632-2652.",4737.6,Aquatic dive,Aquatic predator,Marine,113.2
Anseriformes,Anatidae,Tachyeres_pteneres,Tachyeres_pteneres,128.5,98.6,NA,66.5,89,135.6,69.4,NHMUK_1880.8.3.61,"Watanabe J., 2018. Evolution, 72(12): 2632-2652.",4737.6,Aquatic dive,Aquatic predator,Marine,113.2
Anseriformes,Anatidae,Tachyeres_pteneres,Tachyeres_pteneres,132.8,104.4,NA,61.9,94.2,143.4,76,NHMUK_1932.12.20.5,"Watanabe J., 2018. Evolution, 72(12): 2632-2652.",4737.6,Aquatic dive,Aquatic predator,Marine,113.2
Anseriformes,Anatidae,Tachyeres_pteneres,Tachyeres_pteneres,131.5,99.4,NA,66.5,90.8,142.8,74.1,NHMUK_1932.7.12.21,"Watanabe J., 2018. Evolution, 72(12): 2632-2652.",4737.6,Aquatic dive,Aquatic predator,Marine,113.2
Anseriformes,Anatidae,Tachyeres_pteneres,Tachyeres_pteneres,119.7,91.6,NA,61,83.7,130.1,70.1,USNM_488291,"Watanabe J., 2018. Evolution, 72(12): 2632-2652.",4737.6,Aquatic dive,Aquatic predator,Marine,113.2
Anseriformes,Anatidae,Tachyeres_pteneres,Tachyeres_pteneres,131.4,102.6,NA,70.2,90,142.9,77.5,USNM_490930,"Watanabe J., 2018. Evolution, 72(12): 2632-2652.",4737.6,Aquatic dive,Aquatic predator,Marine,113.2
Anseriformes,Anatidae,Tachyeres_pteneres,Tachyeres_pteneres,134.7,103.7,NA,70,93.1,145.9,67.1,USNM_490937,"Watanabe J., 2018. Evolution, 72(12): 2632-2652.",4737.6,Aquatic dive,Aquatic predator,Marine,113.2
Anseriformes,Anatidae,Tachyeres_pteneres,Tachyeres_pteneres,127.9,98.5,NA,67.2,88.5,137.7,71.6,USNM_490939,"Watanabe J., 2018. Evolution, 72(12): 2632-2652.",4737.6,Aquatic dive,Aquatic predator,Marine,113.2
Anseriformes,Anatidae,Tachyeres_pteneres,Tachyeres_pteneres,126.1,97.9,NA,66.1,86.9,133.2,69.5,USNM_490943,"Watanabe J., 2018. Evolution, 72(12): 2632-2652.",4737.6,Aquatic dive,Aquatic predator,Marine,113.2
Anseriformes,Anatidae,Tachyeres_pteneres,Tachyeres_pteneres,NA,NA,NA,NA,90.4,NA,NA,USNM_536348,"Watanabe J., 2018. Evolution, 72(12): 2632-2652.",4737.6,Aquatic dive,Aquatic predator,Marine,113.2
